Player Name,Matchup,Market,Odds,Trend Context,Linemate Percentage
A. Brown,@ DAL,Under 5.5 Receptions,-132,Hit in 3 of his last 3 games,100%
A. Brown,@ DAL,Over 69.5 Rush + Rec Yds,-115,Hit in 2 of his last 2 away games,100%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
J. Dotson,@ DAL,Over 10.5 Rush + Rec Yds,-115,Hit in 4 of his last 4 games vs DAL,100%
J. Dotson,@ DAL,Over 8.5 Rec Yds,-120,Hit in 4 of his last 4 games vs DAL,100%
K. Gainwell,@ DAL,Over 13.5 Rush Yds,-115,Hit in 4 of his last 4 games vs DAL,100%
K. Gainwell,@ DAL,Over 13.5 Rush Yds,-115,Hit in 2 of his last 2 away games,100%
D. Goedert,@ DAL,Over 30.5 Rec Yds,-114,Hit in 2 of his last 2 away games,100%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
D. Goedert,@ DAL,Over 0.5 1Q Rec Yds,-110,Hit in 2 of his last 2 games vs DAL,100%
D. Goedert,@ DAL,Over 0.5 1Q Rec Yds,-110,Hit in 10 of his last 10 away games,100%
D. Goedert,@ DAL,Over 2.5 Receptions,-168,Hit in 3 of his last 3 games vs DAL,100%
D. Goedert,@ DAL,Over 2.5 Receptions,-168,Hit in 3 of his last 3 away games,100%
G. Calcaterra,@ DAL,Over 8.5 Rec Yds,-120,Hit in 2 of his last 2 games,100%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
T. McBride,VS NYJ,Over 8.5 1Q Rec Yds,-120,Hit in 2 of his last 2 home games,100%
G. Wilson,@ ARI,Over 67.5 Rec Yds,-114,Hit in 2 of his last 2 games,100%
G. Wilson,@ ARI,Over 70.5 Rush + Rec Yds,-115,Hit in 2 of his last 2 games,100%
B. Allen,@ ARI,Under 2.5 Rec Yds,-120,Hit in 4 of his last 4 games,100%
J. Mixon,VS DET,Over 0.5 Anytime TD,-195,Hit in 4 of his last 4 games,100%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
N. Collins,VS DET,Over 0.5 Anytime TD,+130,Hit in 2 of his last 2 games,100%
N. Collins,VS DET,Over 0.5 Anytime TD,+130,Hit in 4 of his last 4 home games,100%
A. St. Brown,@ HOU,Over 0.5 Anytime TD,+120,Hit in 6 of his last 6 games,100%
A. St. Brown,@ HOU,Over 0.5 Anytime TD,+120,Hit in 4 of his last 4 away games,100%
J. Gibbs,@ HOU,Over 0.5 Anytime TD,-145,Hit in 3 of his last 3 games,100%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
J. Gibbs,@ HOU,Over 0.5 Anytime TD,-145,Hit in 2 of his last 2 away games,100%
C. Stroud,VS DET,Under 1.5 Pass TD,-170,Hit in 3 of his last 3 games,100%
J. Goff,@ HOU,Under 0.5 Int,-160,Hit in 5 of his last 5 games,100%
J. Goff,@ HOU,Under 29.5 Pass Att,-102,Hit in 6 of his last 6 games,100%
K. Fairbairn,VS DET,Over 1.5 FGM,-155,Hit in 5 of his last 5 games,100%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
K. Fairbairn,VS DET,Over 1.5 FGM,-155,Hit in 2 of his last 2 home games,100%
K. Fairbairn,VS DET,Under 2.5 XPM,-210,Hit in 3 of his last 3 games,100%
J. Mixon,VS DET,Over 18.5 Rush Att,-115,Hit in 3 of his last 3 games,100%
C. Stroud,VS DET,Over 230.5 Pass Yds,-114,Hit in 5 of his last 5 home games,100%
C. Stroud,VS DET,Over 246.5 Pass + Rush Yds,-114,Hit in 2 of his last 2 games,100%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
C. Stroud,VS DET,Over 246.5 Pass + Rush Yds,-114,Hit in 5 of his last 5 home games,100%
A. St. Brown,@ HOU,Over 6.5 Receptions,+116,Hit in 2 of his last 2 away games,100%
A. St. Brown,@ HOU,Under 65.5 Rec Yds,-114,Hit in 2 of his last 2 games,100%
J. Gibbs,@ HOU,Under 15.5 Rec Yds,-114,Hit in 2 of his last 2 games,100%
J. Gibbs,@ HOU,Under 2.5 Receptions,-114,Hit in 2 of his last 2 games,100%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
J. Gibbs,@ HOU,Over 60.5 Rush Yds,-114,Hit in 7 of his last 7 games,100%
J. Gibbs,@ HOU,Over 60.5 Rush Yds,-114,Hit in 4 of his last 4 away games,100%
D. Montgomery,@ HOU,Over 10.5 Rec Yds,-110,Hit in 2 of his last 2 away games,100%
D. Montgomery,@ HOU,Over 1.5 Receptions,-150,Hit in 2 of his last 2 away games,100%
T. Patrick,@ HOU,Over 1.5 Receptions,-155,Hit in 3 of his last 3 away games,100%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
T. Patrick,@ HOU,Under 20.5 Rush + Rec Yds,-120,Hit in 2 of his last 2 games,100%
J. Mixon,VS DET,Over 82.5 Rush Yds,-114,Hit in 4 of his last 4 games,100%
J. Mixon,VS DET,Over 19.5 Rec Yds,-115,Hit in 2 of his last 2 home games,100%
J. Mixon,VS DET,Over 2.5 Receptions,-170,Hit in 2 of his last 2 home games,100%
T. Patrick,@ HOU,Under 20.5 Rec Yds,-120,Hit in 2 of his last 2 games,100%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
C. Stroud,VS DET,Over 20.5 Pass Compl,-110,Hit in 4 of his last 4 home games,100%
C. Stroud,VS DET,Over 31.5 Pass Att,-125,Hit in 4 of his last 4 home games,100%
J. Goff,@ HOU,Under 230.5 Pass Yds,-114,Hit in 2 of his last 2 games,100%
J. Goff,@ HOU,Under 20.5 Pass Compl,-108,Hit in 2 of his last 2 games,100%
K. Williams,VS MIA,Over 0.5 Anytime TD,-220,Hit in 8 of his last 8 home games,100%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
D. Robinson,VS MIA,Over 0.5 Anytime TD,+260,Hit in 2 of his last 2 games,100%
D. Robinson,VS MIA,Over 29.5 Rec Yds,-114,Hit in 2 of his last 2 games,100%
M. Stafford,VS MIA,Over 1.5 Pass TD,-120,Hit in 2 of his last 2 games,100%
T. Tagovailoa,@ LA,Under 0.5 Int,-110,Hit in 2 of his last 2 games,100%
M. Stafford,VS MIA,Over 250.5 Pass Yds,-114,Hit in 2 of his last 2 games,100%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
P. Nacua,VS MIA,Over 12.5 1Q Rec Yds,-118,Hit in 4 of his last 4 home games,100%
K. Williams,VS MIA,Over 13.5 Rec Yds,-120,Hit in 2 of his last 2 games,100%
K. Williams,VS MIA,Under 21.5 1Q Rush Yds,-115,Hit in 3 of his last 3 games,100%
C. Parkinson,VS MIA,Under 18.5 Rec Yds,-114,Hit in 2 of his last 2 games,100%
C. Parkinson,VS MIA,Under 0.5 1Q Rec Yds,-215,Hit in 3 of his last 3 games,100%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
C. Parkinson,VS MIA,Over 1.5 Receptions,-176,Hit in 5 of his last 5 home games,100%
D. Achane,@ LA,Over 54.5 Rush Yds,-114,Hit in 3 of his last 3 games,100%
D. Achane,@ LA,Over 54.5 Rush Yds,-114,Hit in 2 of his last 2 away games,100%
D. Achane,@ LA,Under 12.5 Rush Att,-128,Hit in 2 of his last 2 games,100%
D. Achane,@ LA,Over 5.5 Receptions,-102,Hit in 2 of his last 2 games,100%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
D. Achane,@ LA,Over 0.5 Anytime TD,-130,Hit in 2 of his last 2 games,100%
R. Mostert,@ LA,Over 36.5 Rush Yds,-114,Hit in 3 of his last 3 away games,100%
R. Mostert,@ LA,Under 7.5 1Q Rush Yds,-120,Hit in 2 of his last 2 games,100%
R. Mostert,@ LA,Over 49.5 Rush + Rec Yds,-114,Hit in 3 of his last 3 away games,100%
R. Mostert,@ LA,Over 9.5 1Q Rush + Rec Yds,-114,Hit in 4 of his last 4 games,100%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
R. Mostert,@ LA,Over 9.5 1Q Rush + Rec Yds,-114,Hit in 3 of his last 3 away games,100%
J. Smith,@ LA,Over 35.5 Rec Yds,-114,Hit in 3 of his last 3 away games,100%
J. Smith,@ LA,Over 3.5 Receptions,-120,Hit in 4 of his last 4 games,100%
J. Smith,@ LA,Over 3.5 Receptions,-120,Hit in 3 of his last 3 away games,100%
P. Nacua,VS MIA,Over 76.5 Rush + Rec Yds,-120,Hit in 2 of his last 2 home games,100%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
T. Tagovailoa,@ LA,Over 22.5 Pass Compl,-120,Hit in 2 of his last 2 games,100%
P. Nacua,VS MIA,Over 2.5 Rush Yds,-110,Hit in 5 of his last 5 home games,100%
K. Williams,VS MIA,Over 19.5 Rush Att,-128,Hit in 4 of his last 4 games,100%
K. Williams,VS MIA,Over 19.5 Rush Att,-128,Hit in 8 of his last 8 home games,100%
M. Stafford,VS MIA,Over 24.5 Pass Compl,-105,Hit in 2 of his last 2 games,100%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
M. Stafford,VS MIA,Over 0.5 Int,-105,Hit in 5 of his last 5 games,100%
M. Stafford,VS MIA,Over 0.5 Int,-105,Hit in 3 of his last 3 home games,100%
M. Stafford,VS MIA,Under 0.5 Rush Yds,-250,Hit in 11 of his last 11 games,100%
M. Stafford,VS MIA,Over 0.5 Rush Att,-200,Hit in 3 of his last 3 games,100%
M. Stafford,VS MIA,Over 0.5 Rush Att,-200,Hit in 2 of his last 2 home games,100%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
D. Achane,@ LA,Over 42.5 Rec Yds,-114,Hit in 2 of his last 2 games,100%
R. Mostert,@ LA,Over 7.5 Rush Att,-114,Hit in 4 of his last 4 games,100%
R. Mostert,@ LA,Over 7.5 Rush Att,-114,Hit in 8 of his last 8 away games,100%
R. Mostert,@ LA,Over 8.5 Rec Yds,-114,Hit in 2 of his last 2 games,100%
T. Tagovailoa,@ LA,Under 254.5 Pass Yds,-114,Hit in 3 of his last 3 games,100%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
D. Achane,@ LA,Over 102.5 Rush + Rec Yds,-114,Hit in 2 of his last 2 games,100%
J. Smith,@ LA,Over 3.5 1Q Rec Yds,-118,Hit in 3 of his last 3 away games,100%
M. Stafford,VS MIA,Over 260.5 Pass + Rush Yds,-115,Hit in 2 of his last 2 games,100%
J. Sanders,@ LA,Over 1.5 FGM,-125,Hit in 2 of his last 2 games,100%
J. Sanders,@ LA,Over 2.5 XPM,+105,Hit in 2 of his last 2 games,100%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
D. Moore,VS NYG,Under 2.5 Receptions,-114,Hit in 13 of his last 14 games,93%
T. Etienne,VS MIN,Over 5.5 1Q Rush Yds,-106,Hit in 13 of his last 14 home games,93%
C. Rush,VS PHI,Under 0.5 Pass TD,+168,Hit in 12 of his last 13 games,92%
T. Hockenson,@ JAX,Over 3.5 Receptions,-108,Hit in 11 of his last 12 games,92%
T. Hockenson,@ JAX,Over 34.5 Rec Yds,-113,Hit in 11 of his last 12 games,92%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
C. Lamb,VS PHI,Over 58.5 Rec Yds,-114,Hit in 11 of his last 12 games,92%
C. Dicker,VS TEN,Under 2.5 XPM,-200,Hit in 10 of his last 11 games,91%
S. Darnold,@ JAX,Under 20.5 Pass Compl,-114,Hit in 17 of his last 19 games,89%
S. Darnold,@ JAX,Under 29.5 Pass Att,-102,Hit in 17 of his last 19 games,89%
D. Goedert,@ DAL,Over 0.5 1Q Rec Yds,-110,Hit in 17 of his last 19 games,89%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
K. Cousins,@ NO,Under 1.5 Rush Yds,-120,Hit in 8 of his last 9 games,89%
J. Warren,@ WAS,Over 12.5 Rec Yds,-110,Hit in 8 of his last 9 away games,89%
W. Dissly,VS TEN,Over 0.5 1Q Rec Yds,-108,Hit in 8 of his last 9 games,89%
D. Smith,@ DAL,Over 4.5 Receptions,+108,Hit in 8 of his last 9 away games,89%
T. Dell,VS DET,Under 62.5 Rec Yds,-120,Hit in 8 of his last 9 games,89%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
D. Schultz,VS DET,Under 39.5 Rec Yds,-115,Hit in 8 of his last 9 games,89%
B. Young,VS NYG,Under 180.5 Pass Yds,-113,Hit in 7 of his last 8 games,88%
B. Young,VS NYG,Under 34.5 1Q Pass Yds,-113,Hit in 7 of his last 8 games,88%
B. Young,VS NYG,Under 37.5 1Q Pass + Rush Yds,-118,Hit in 7 of his last 8 games,88%
B. Young,VS NYG,Under 193.5 Pass + Rush Yds,-114,Hit in 7 of his last 8 games,88%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
C. Kmet,VS NE,Over 2.5 Receptions,-102,Hit in 14 of his last 16 games,88%
K. Allen,VS NE,Under 6.5 1Q Rec Yds,-113,Hit in 7 of his last 8 games,88%
L. McConkey,VS TEN,Under 5.5 Receptions,-160,Hit in 7 of his last 8 games,88%
B. Aubrey,VS PHI,Over 1.5 FGM,-125,Hit in 7 of his last 8 games,88%
C. Lamb,VS PHI,Over 8.5 1Q Rec Yds,-110,Hit in 7 of his last 8 games,88%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
D. Goedert,@ DAL,Over 2.5 Receptions,-168,Hit in 14 of his last 16 games,88%
K. Williams,VS MIA,Over 0.5 Anytime TD,-220,Hit in 7 of his last 8 games,88%
K. Williams,VS MIA,Over 83.5 Rush Yds,-114,Hit in 7 of his last 8 home games,88%
K. Williams,VS MIA,Over 102.5 Rush + Rec Yds,-114,Hit in 7 of his last 8 home games,88%
D. Jones,@ CAR,Over 44.5 1Q Pass Yds,-113,Hit in 6 of his last 7 games,86%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
W. Robinson,@ CAR,Over 4.5 Receptions,-184,Hit in 6 of his last 7 games,86%
D. Moore,VS NYG,Under 23.5 Rec Yds,-113,Hit in 6 of his last 7 games,86%
H. Butker,VS DEN,Over 1.5 FGM,-160,Hit in 6 of his last 7 home games,86%
D. Swift,VS NE,Over 17.5 Rec Yds,-113,Hit in 6 of his last 7 games,86%
B. Irving,VS SF,Over 7.5 Rush Att,-125,Hit in 6 of his last 7 games,86%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
A. Jones,@ JAX,Over 70.5 Rush Yds,-113,Hit in 6 of his last 7 away games,86%
B. Irving,VS SF,Over 49.5 Rush + Rec Yds,-115,Hit in 6 of his last 7 games,86%
J. Warren,@ WAS,Over 26.5 Rush Yds,-120,Hit in 12 of his last 14 away games,86%
A. Jones,@ JAX,Over 20.5 Rec Yds,-113,Hit in 6 of his last 7 games,86%
A. Jones,@ JAX,Over 95.5 Rush + Rec Yds,-114,Hit in 6 of his last 7 away games,86%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
A. Hooper,@ CHI,Over 11.5 Rec Yds,-110,Hit in 6 of his last 7 away games,86%
K. Bourne,@ CHI,Over 18.5 Rec Yds,-113,Hit in 6 of his last 7 away games,86%
K. Bourne,@ CHI,Over 22.5 Rush + Rec Yds,-115,Hit in 6 of his last 7 away games,86%
N. Westbrook-Ikhine,@ LAC,Under 2.5 Receptions,-108,Hit in 6 of his last 7 games,86%
K. Murray,VS NYJ,Under 1.5 Pass TD,-205,Hit in 6 of his last 7 games,86%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
A. Rodgers,@ ARI,Over 21.5 Pass Compl,-130,Hit in 6 of his last 7 games,86%
J. Gibbs,@ HOU,Over 11.5 Rush Att,-146,Hit in 6 of his last 7 away games,86%
T. Hill,@ LA,Under 75.5 Rec Yds,-114,Hit in 6 of his last 7 games,86%
K. Shakir,@ IND,Under 0.5 Rush Yds,-375,Hit in 17 of his last 20 games,85%
R. White,VS SF,Over 22.5 Rush Yds,-110,Hit in 17 of his last 20 games,85%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
R. White,VS SF,Over 52.5 Rush + Rec Yds,-115,Hit in 17 of his last 20 games,85%
C. Ryland,VS NYJ,Under 2.5 XPM,-190,Hit in 17 of his last 20 games,85%
C. McCaffrey,@ TB,Over 0.5 Anytime TD,-240,Hit in 11 of his last 13 away games,85%
C. Rush,VS PHI,Under 0.5 Int,+135,Hit in 11 of his last 13 games,85%
C. Santos,VS NE,Under 1.5 FGM,-111,Hit in 5 of his last 6 games,83%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
M. Gay,VS BUF,Over 1.5 XPM,-190,Hit in 15 of his last 18 home games,83%
J. Flacco,VS BUF,Over 0.5 Int,-140,Hit in 5 of his last 6 home games,83%
J. Taylor,VS BUF,Over 0.5 Anytime TD,-140,Hit in 10 of his last 12 games,83%
C. Kmet,VS NE,Over 25.5 Rec Yds,-113,Hit in 5 of his last 6 games,83%
R. Stevenson,@ CHI,Under 13.5 Rush Att,+106,Hit in 5 of his last 6 games,83%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
G. Kittle,@ TB,Over 0.5 Anytime TD,+135,Hit in 5 of his last 6 games,83%
J. Addison,@ JAX,Under 3.5 Receptions,-160,Hit in 5 of his last 6 games,83%
N. Gray,VS DEN,Over 16.5 Rec Yds,-113,Hit in 5 of his last 6 home games,83%
L. Humphrey,@ KC,Under 2.5 Receptions,-170,Hit in 5 of his last 6 games,83%
J. Flacco,VS BUF,Over 227.5 Pass Yds,-113,Hit in 5 of his last 6 home games,83%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
J. Allen,@ IND,Under 51.5 1Q Pass Yds,-115,Hit in 5 of his last 6 games,83%
D. Swift,VS NE,Under 0.5 1Q Rec Yds,-140,Hit in 5 of his last 6 games,83%
B. Nix,@ KC,Under 19.5 Pass Compl,-120,Hit in 5 of his last 6 games,83%
C. McCaffrey,@ TB,Over 67.5 Rush Yds,-115,Hit in 5 of his last 6 away games,83%
N. Harris,@ WAS,Over 1.5 Receptions,-145,Hit in 5 of his last 6 games,83%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
N. Harris,@ WAS,Over 9.5 Rec Yds,-120,Hit in 5 of his last 6 games,83%
N. Folk,@ LAC,Under 1.5 FGM,-140,Hit in 10 of his last 12 games,83%
J. Herbert,VS TEN,Under 10.5 Rush Yds,-115,Hit in 5 of his last 6 games,83%
C. Ridley,@ LAC,Under 9.5 1Q Rec Yds,-118,Hit in 5 of his last 6 games,83%
M. Harrison,VS NYJ,Under 46.5 Rec Yds,-115,Hit in 5 of his last 6 games,83%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
J. Ruckert,@ ARI,Over 6.5 Rec Yds,-115,Hit in 10 of his last 12 games,83%
J. Goff,@ HOU,Over 1.5 Pass TD,-102,Hit in 5 of his last 6 games,83%
D. Montgomery,@ HOU,Over 55.5 Rush Yds,-114,Hit in 5 of his last 6 away games,83%
T. Tagovailoa,@ LA,Under 1.5 Pass TD,-114,Hit in 5 of his last 6 games,83%
K. Williams,VS MIA,Over 25.5 1Q Rush + Rec Yds,-110,Hit in 5 of his last 6 home games,83%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
C. Parkinson,VS MIA,Over 1.5 Receptions,-176,Hit in 5 of his last 6 games,83%
J. Jefferson,@ JAX,Under 21.5 1Q Rec Yds,-113,Hit in 14 of his last 17 games,82%
R. Mostert,@ LA,Over 36.5 Rush Yds,-114,Hit in 14 of his last 17 games,82%
Q. Johnston,VS TEN,Under 3.5 Receptions,-140,Hit in 9 of his last 11 games,82%
D. Carr,VS ATL,Over 197.5 Pass + Rush Yds,-115,Hit in 13 of his last 16 home games,81%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
J. Downs,VS BUF,Under 65.5 Rush + Rec Yds,-110,Hit in 13 of his last 16 games,81%
K. Shakir,@ IND,Under 66.5 Rec Yds,-115,Hit in 13 of his last 16 games,81%
K. Shakir,@ IND,Under 68.5 Rush + Rec Yds,-120,Hit in 13 of his last 16 games,81%
C. Austin,@ WAS,Under 1.5 Receptions,+110,Hit in 13 of his last 16 games,81%
T. McBride,VS NYJ,Over 4.5 Receptions,-148,Hit in 13 of his last 16 games,81%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
B. Young,VS NYG,Under 28.5 Pass Att,-108,Hit in 4 of his last 5 games,80%
C. Hubbard,VS NYG,Under 11.5 Rec Yds,-113,Hit in 4 of his last 5 games,80%
J. Sanders,VS NYG,Over 2.5 Receptions,-130,Hit in 4 of his last 5 games,80%
X. Legette,VS NYG,Under 1.5 1Q Rec Yds,-113,Hit in 4 of his last 5 games,80%
D. Swift,VS NE,Over 0.5 Anytime TD,+110,Hit in 4 of his last 5 games,80%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
D. London,@ NO,Over 0.5 Anytime TD,+155,Hit in 4 of his last 5 games,80%
B. Grupe,VS ATL,Over 1.5 FGM,-120,Hit in 4 of his last 5 home games,80%
J. Flacco,VS BUF,Over 1.5 Pass TD,+136,Hit in 8 of his last 10 games,80%
J. Taylor,VS BUF,Over 80.5 Rush Yds,-113,Hit in 4 of his last 5 games,80%
A. Kamara,VS ATL,Under 16.5 Rush Att,-105,Hit in 4 of his last 5 games,80%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
S. Darnold,@ JAX,Over 0.5 Int,-105,Hit in 4 of his last 5 games,80%
C. Williams,VS NE,Under 29.5 Pass Att,-115,Hit in 4 of his last 5 games,80%
D. Swift,VS NE,Over 71.5 Rush Yds,-113,Hit in 4 of his last 5 games,80%
D. Swift,VS NE,Under 17.5 Rush Att,-115,Hit in 8 of his last 10 games,80%
K. Bourne,@ CHI,Under 2.5 Receptions,-165,Hit in 4 of his last 5 games,80%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
D. Carr,VS ATL,Over 1.5 Pass TD,+188,Hit in 4 of his last 5 home games,80%
D. Carr,VS ATL,Over 0.5 Int,-150,Hit in 4 of his last 5 games,80%
D. Swift,VS NE,Over 93.5 Rush + Rec Yds,-114,Hit in 4 of his last 5 games,80%
S. Darnold,@ JAX,Over 3.5 Rush Att,-155,Hit in 4 of his last 5 games,80%
D. Maye,@ CHI,Under 5.5 Rush Att,-150,Hit in 4 of his last 5 games,80%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
B. Irving,VS SF,Over 30.5 Rush Yds,-115,Hit in 4 of his last 5 home games,80%
A. Kamara,VS ATL,Under 69.5 Rush Yds,-113,Hit in 4 of his last 5 games,80%
N. Gray,VS DEN,Over 1.5 Receptions,-165,Hit in 8 of his last 10 games,80%
M. Hardman,VS DEN,Over 8.5 Rec Yds,-115,Hit in 4 of his last 5 games,80%
R. Davis,@ IND,Over 2.5 Rec Yds,-115,Hit in 4 of his last 5 games,80%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
R. Davis,@ IND,Over 0.5 Receptions,-175,Hit in 4 of his last 5 games,80%
R. Wilson,@ WAS,Over 17.5 Pass Compl,-125,Hit in 4 of his last 5 games,80%
R. Wilson,@ WAS,Over 28.5 Pass Att,-115,Hit in 4 of his last 5 games,80%
X. Worthy,VS DEN,Over 2.5 Receptions,-146,Hit in 4 of his last 5 games,80%
N. Gray,VS DEN,Over 16.5 Rec Yds,-113,Hit in 4 of his last 5 games,80%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
D. Hopkins,VS DEN,Under 4.5 Receptions,-132,Hit in 4 of his last 5 games,80%
T. Franklin,@ KC,Over 17.5 Rec Yds,-113,Hit in 4 of his last 5 games,80%
J. Williams,@ KC,Over 2.5 Receptions,-192,Hit in 4 of his last 5 games,80%
K. Boutte,@ CHI,Over 25.5 Rec Yds,-113,Hit in 4 of his last 5 games,80%
D. Samuel,@ TB,Over 10.5 1Q Rec Yds,-113,Hit in 4 of his last 5 away games,80%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
B. Purdy,@ TB,Over 52.5 1Q Pass Yds,-115,Hit in 4 of his last 5 away games,80%
J. Allen,@ IND,Under 57.5 1Q Pass + Rush Yds,-113,Hit in 4 of his last 5 games,80%
B. Nix,@ KC,Over 5.5 Rush Att,-125,Hit in 4 of his last 5 games,80%
J. Taylor,VS BUF,Over 107.5 Rush + Rec Yds,-115,Hit in 4 of his last 5 games,80%
R. Wilson,@ WAS,Under 41.5 1Q Pass Yds,-113,Hit in 8 of his last 10 games,80%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
J. Johnson,VS ATL,Over 30.5 Rec Yds,-115,Hit in 4 of his last 5 games vs ATL,80%
J. Johnson,VS ATL,Over 2.5 Receptions,-160,Hit in 4 of his last 5 games,80%
D. Carr,VS ATL,Over 37.5 1Q Pass Yds,-113,Hit in 8 of his last 10 games,80%
K. Pitts,@ NO,Over 41.5 Rec Yds,-115,Hit in 4 of his last 5 games,80%
D. London,@ NO,Over 60.5 Rec Yds,-113,Hit in 4 of his last 5 games vs NO,80%
B. Young,VS NYG,Over 0.5 Int,-140,Hit in 2 of his last 2 games,100%
P. Freiermuth,@ WAS,Over 24.5 Rec Yds,-115,Hit in 4 of his last 5 away games,80%
T. Etienne,VS MIN,Over 5.5 1Q Rush Yds,-106,Hit in 16 of his last 20 games,80%
K. Boutte,@ CHI,Over 22.5 Rush + Rec Yds,-115,Hit in 4 of his last 5 games,80%
C. Dicker,VS TEN,Over 1.5 FGM,-175,Hit in 4 of his last 5 home games,80%
W. Dissly,VS TEN,Over 22.5 Rec Yds,-113,Hit in 4 of his last 5 games,80%
X. Legette,VS NYG,Over 0.5 Anytime TD,+330,Hit in 2 of his last 2 games,100%
Q. Johnston,VS TEN,Over 5.5 1Q Rec Yds,-106,Hit in 4 of his last 5 home games,80%
N. Westbrook-Ikhine,@ LAC,Over 0.5 1Q Rec Yds,+110,Hit in 4 of his last 5 games,80%
T. Pollard,@ LAC,Over 61.5 Rush Yds,-113,Hit in 4 of his last 5 away games,80%
T. Pollard,@ LAC,Over 82.5 Rush + Rec Yds,-110,Hit in 4 of his last 5 away games,80%
W. Levis,@ LAC,Over 0.5 Pass TD,-156,Hit in 4 of his last 5 games,80%
B. Robinson,@ NO,Over 0.5 Anytime TD,-140,Hit in 3 of his last 4 games,75%
M. Harrison,VS NYJ,Under 3.5 Receptions,-105,Hit in 4 of his last 5 games,80%
J. Conner,VS NYJ,Over 12.5 Rec Yds,-115,Hit in 4 of his last 5 games,80%
